Rentrée scolaire;Région académique;Académie;Département;Commune;Numéro de l'école;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre total de classes;Nombre total d'élèves;Nombre d'élèves en pré-élémentaire hors ULIS;Nombre d'élèves en élémentaire hors ULIS;Nombre d'élèves en ULIS;Nombre d'élèves en CP hors ULIS;Nombre d'élèves en CE1 hors ULIS;Nombre d'élèves en CE2 hors ULIS;Nombre d'élèves en CM1 hors ULIS;Nombre d'élèves en CM2 hors ULIS;tri;Code Postal
2021;OCCITANIE;MONTPELLIER;AUDE;CEPIE;0110225K;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;2;42;0;42;0;0;6;14;12;10;79-OCCITANIE-MONTPELLIER-AUDE-CEPIE-0110225K;11300
2021;OCCITANIE;MONTPELLIER;AUDE;CHALABRE;0110879W;ECOLE PRIMAIRE PUBLIQUE;LOUIS PERGAUD;PUBLIC;0;0;5;82;21;61;0;10;12;11;9;19;79-OCCITANIE-MONTPELLIER-AUDE-CHALABRE-0110879W;11230
2021;OCCITANIE;MONTPELLIER;AUDE;CONILHAC-CORBIERES;0110235W;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;5;111;39;72;0;19;8;15;17;13;79-OCCITANIE-MONTPELLIER-AUDE-CONILHAC-CORBIERES-0110235W;11200
2021;OCCITANIE;MONTPELLIER;AUDE;CONQUES-SUR-ORBIEL;0110886D;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;7;158;0;158;0;31;28;23;35;41;79-OCCITANIE-MONTPELLIER-AUDE-CONQUES-SUR-ORBIEL-0110886D;11600
2021;OCCITANIE;MONTPELLIER;AUDE;CONQUES-SUR-ORBIEL;0110887E;ECOLE MATERNELLE PUBLIQUE;LA SOURIS VERTE;PUBLIC;0;0;4;70;70;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-CONQUES-SUR-ORBIEL-0110887E;11600
2021;OCCITANIE;MONTPELLIER;AUDE;COUFFOULENS;0110239A;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;54;18;36;0;6;4;16;3;7;79-OCCITANIE-MONTPELLIER-AUDE-COUFFOULENS-0110239A;11250
2021;OCCITANIE;MONTPELLIER;AUDE;COUIZA;0110242D;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;4;65;0;65;0;15;17;9;9;15;79-OCCITANIE-MONTPELLIER-AUDE-COUIZA-0110242D;11190
2021;OCCITANIE;MONTPELLIER;AUDE;COUIZA;0110244F;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;2;30;30;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-COUIZA-0110244F;11190
2021;OCCITANIE;MONTPELLIER;AUDE;COURNANEL;0110246H;ECOLE PRIMAIRE PUBLIQUE;ROBERT BADOC;PUBLIC;0;0;3;58;24;34;0;7;6;9;6;6;79-OCCITANIE-MONTPELLIER-AUDE-COURNANEL-0110246H;11300
2021;OCCITANIE;MONTPELLIER;AUDE;COURSAN;0110247J;ECOLE ELEMENTAIRE PUBLIQUE;JEANNE MIQUEL;PUBLIC;0;0;9;191;0;180;11;31;25;36;42;46;79-OCCITANIE-MONTPELLIER-AUDE-COURSAN-0110247J;11110
2021;OCCITANIE;MONTPELLIER;AUDE;COURSAN;0110248K;ECOLE MATERNELLE PUBLIQUE;DANIELLE CASANOVA;PUBLIC;0;0;4;84;84;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-COURSAN-0110248K;11110
2021;OCCITANIE;MONTPELLIER;AUDE;COURSAN;0110955D;ECOLE MATERNELLE PUBLIQUE;A. DE ST EXUPERY;PUBLIC;0;0;3;64;64;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-COURSAN-0110955D;11110
2021;OCCITANIE;MONTPELLIER;AUDE;COURSAN;0110956E;ECOLE ELEMENTAIRE PUBLIQUE;RICHARD CHAVERNAC;PUBLIC;0;0;5;106;0;106;0;20;21;26;20;19;79-OCCITANIE-MONTPELLIER-AUDE-COURSAN-0110956E;11110
2021;OCCITANIE;MONTPELLIER;AUDE;CRUSCADES;0110251N;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;5;103;32;71;0;16;10;11;17;17;79-OCCITANIE-MONTPELLIER-AUDE-CRUSCADES-0110251N;11200
2021;OCCITANIE;MONTPELLIER;AUDE;CUXAC-CABARDES;0110254S;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;58;21;37;0;0;9;11;9;8;79-OCCITANIE-MONTPELLIER-AUDE-CUXAC-CABARDES-0110254S;11390
2021;OCCITANIE;MONTPELLIER;AUDE;CUXAC-D'AUDE;0110256U;ECOLE ELEMENTAIRE PUBLIQUE;YVAN PELISSIER;PUBLIC;0;0;9;190;0;178;12;28;43;33;26;48;79-OCCITANIE-MONTPELLIER-AUDE-CUXAC-D'AUDE-0110256U;11590
2021;OCCITANIE;MONTPELLIER;AUDE;CUXAC-D'AUDE;0110258W;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;5;116;116;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-CUXAC-D'AUDE-0110258W;11590
2021;OCCITANIE;MONTPELLIER;AUDE;DOUZENS;0110265D;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;60;25;35;0;12;11;12;0;0;79-OCCITANIE-MONTPELLIER-AUDE-DOUZENS-0110265D;11700
2021;OCCITANIE;MONTPELLIER;AUDE;DUILHAC-SOUS-PEYREPERTUSE;0110266E;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;2;33;16;17;0;3;1;2;7;4;79-OCCITANIE-MONTPELLIER-AUDE-DUILHAC-SOUS-PEYREPERTUSE-0110266E;11350
2021;OCCITANIE;MONTPELLIER;AUDE;DURBAN-CORBIERES;0110267F;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;40;0;40;0;13;3;8;8;8;79-OCCITANIE-MONTPELLIER-AUDE-DURBAN-CORBIERES-0110267F;11360
2021;OCCITANIE;MONTPELLIER;AUDE;DURBAN-CORBIERES;0110967S;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;2;49;49;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-DURBAN-CORBIERES-0110967S;11360
2021;OCCITANIE;MONTPELLIER;AUDE;ESCALES;0110270J;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;25;0;25;0;0;0;0;14;11;79-OCCITANIE-MONTPELLIER-AUDE-ESCALES-0110270J;11200
2021;OCCITANIE;MONTPELLIER;AUDE;ESPERAZA;0110274N;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;3;54;54;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-ESPERAZA-0110274N;11260
2021;OCCITANIE;MONTPELLIER;AUDE;ESPERAZA;0110866G;ECOLE ELEMENTAIRE PUBLIQUE;JULES FERRY;PUBLIC;0;0;4;76;0;76;0;20;8;17;15;16;79-OCCITANIE-MONTPELLIER-AUDE-ESPERAZA-0110866G;11260
2021;OCCITANIE;MONTPELLIER;AUDE;ESPEZEL;0110275P;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;16;0;16;0;16;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-ESPEZEL-0110275P;11340
2021;OCCITANIE;MONTPELLIER;AUDE;FABREZAN;0110278T;ECOLE PRIMAIRE PUBLIQUE;VICTOR HUGO;PUBLIC;0;0;5;91;26;65;0;10;21;15;10;9;79-OCCITANIE-MONTPELLIER-AUDE-FABREZAN-0110278T;11200
2021;OCCITANIE;MONTPELLIER;AUDE;FANJEAUX;0110283Y;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;53;24;29;0;6;7;6;5;5;79-OCCITANIE-MONTPELLIER-AUDE-FANJEAUX-0110283Y;11270
2021;OCCITANIE;MONTPELLIER;AUDE;FENDEILLE;0110285A;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;4;77;28;49;0;11;9;11;8;10;79-OCCITANIE-MONTPELLIER-AUDE-FENDEILLE-0110285A;11400
2021;OCCITANIE;MONTPELLIER;AUDE;FERRALS-LES-CORBIERES;0110880X;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;4;93;33;60;0;13;7;11;10;19;79-OCCITANIE-MONTPELLIER-AUDE-FERRALS-LES-CORBIERES-0110880X;11200
2021;OCCITANIE;MONTPELLIER;AUDE;FESTES-ET-SAINT-ANDRE;0110290F;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;10;0;10;0;0;0;0;7;3;79-OCCITANIE-MONTPELLIER-AUDE-FESTES-ET-SAINT-ANDRE-0110290F;11300
2021;OCCITANIE;MONTPELLIER;AUDE;FITOU;0110292H;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;4;93;31;62;0;12;13;7;14;16;79-OCCITANIE-MONTPELLIER-AUDE-FITOU-0110292H;11510
2021;OCCITANIE;MONTPELLIER;AUDE;FLEURY;0110295L;ECOLE MATERNELLE PUBLIQUE;F. DOLTO;PUBLIC;0;0;4;94;94;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-FLEURY-0110295L;11560
2021;OCCITANIE;MONTPELLIER;AUDE;FLEURY;0110888F;ECOLE ELEMENTAIRE PUBLIQUE;ANDRE MALRAUX;PUBLIC;0;0;9;188;0;188;0;36;38;35;39;40;79-OCCITANIE-MONTPELLIER-AUDE-FLEURY-0110888F;11560
2021;OCCITANIE;MONTPELLIER;AUDE;FLOURE;0110297N;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;2;44;37;7;0;7;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-FLOURE-0110297N;11800
2021;OCCITANIE;MONTPELLIER;AUDE;FONTCOUVERTE;0110298P;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;49;16;33;0;7;8;3;9;6;79-OCCITANIE-MONTPELLIER-AUDE-FONTCOUVERTE-0110298P;11700
2021;OCCITANIE;MONTPELLIER;AUDE;FONTIERS-CABARDES;0110300S;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;42;14;28;0;6;8;4;6;4;79-OCCITANIE-MONTPELLIER-AUDE-FONTIERS-CABARDES-0110300S;11390
2021;OCCITANIE;MONTPELLIER;AUDE;FONTIES-D'AUDE;0110301T;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;50;0;50;0;0;7;19;10;14;79-OCCITANIE-MONTPELLIER-AUDE-FONTIES-D'AUDE-0110301T;11800
2021;OCCITANIE;MONTPELLIER;AUDE;FRAISSE-DES-CORBIERES;0110306Y;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;18;0;18;0;0;0;6;5;7;79-OCCITANIE-MONTPELLIER-AUDE-FRAISSE-DES-CORBIERES-0110306Y;11360
2021;OCCITANIE;MONTPELLIER;AUDE;GAJA-ET-VILLEDIEU;0110307Z;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;1;19;19;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-GAJA-ET-VILLEDIEU-0110307Z;11300
2021;OCCITANIE;MONTPELLIER;AUDE;GAJA-LA-SELVE;0110308A;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;1;12;12;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-GAJA-LA-SELVE-0110308A;11270
2021;OCCITANIE;MONTPELLIER;AUDE;GENERVILLE;0110311D;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;13;0;13;0;0;0;6;2;5;79-OCCITANIE-MONTPELLIER-AUDE-GENERVILLE-0110311D;11270
2021;OCCITANIE;MONTPELLIER;AUDE;GINESTAS;0110791A;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;6;136;41;95;0;27;16;19;12;21;79-OCCITANIE-MONTPELLIER-AUDE-GINESTAS-0110791A;11120
2021;OCCITANIE;MONTPELLIER;AUDE;GRUISSAN;0110319M;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;9;207;0;207;0;34;53;47;38;35;79-OCCITANIE-MONTPELLIER-AUDE-GRUISSAN-0110319M;11430
2021;OCCITANIE;MONTPELLIER;AUDE;GRUISSAN;0110321P;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;4;83;83;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-GRUISSAN-0110321P;11430
2021;OCCITANIE;MONTPELLIER;AUDE;HOMPS;0110322R;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;69;31;38;0;12;6;5;8;7;79-OCCITANIE-MONTPELLIER-AUDE-HOMPS-0110322R;11200
2021;OCCITANIE;MONTPELLIER;AUDE;ISSEL;0110325U;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;39;26;13;0;13;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-ISSEL-0110325U;11400
2021;OCCITANIE;MONTPELLIER;AUDE;LA DIGNE-D'AMONT;0110262A;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;15;0;15;0;0;0;0;0;15;79-OCCITANIE-MONTPELLIER-AUDE-LA DIGNE-D'AMONT-0110262A;11300
2021;OCCITANIE;MONTPELLIER;AUDE;LA DIGNE-D'AVAL;0110263B;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;2;35;26;9;0;9;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-LA DIGNE-D'AVAL-0110263B;11300
2021;OCCITANIE;MONTPELLIER;AUDE;LA FORCE;0110303V;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;21;0;21;0;6;6;4;1;4;79-OCCITANIE-MONTPELLIER-AUDE-LA FORCE-0110303V;11270
2021;OCCITANIE;MONTPELLIER;AUDE;LA PALME;0110337G;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;8;180;61;119;0;23;15;19;34;28;79-OCCITANIE-MONTPELLIER-AUDE-LA PALME-0110337G;11480
2021;OCCITANIE;MONTPELLIER;AUDE;LA POMAREDE;0110488W;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;25;0;25;0;0;0;21;4;0;79-OCCITANIE-MONTPELLIER-AUDE-LA POMAREDE-0110488W;11400
2021;OCCITANIE;MONTPELLIER;AUDE;LA REDORTE;0110818E;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;4;85;29;56;0;14;9;8;8;17;79-OCCITANIE-MONTPELLIER-AUDE-LA REDORTE-0110818E;11700
2021;OCCITANIE;MONTPELLIER;AUDE;LABASTIDE-D'ANJOU;0110326V;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;6;123;44;79;0;14;14;24;15;12;79-OCCITANIE-MONTPELLIER-AUDE-LABASTIDE-D'ANJOU-0110326V;11320
2021;OCCITANIE;MONTPELLIER;AUDE;LABECEDE-LAURAGAIS;0110330Z;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;2;34;0;34;0;0;9;8;8;9;79-OCCITANIE-MONTPELLIER-AUDE-LABECEDE-LAURAGAIS-0110330Z;11400
2021;OCCITANIE;MONTPELLIER;AUDE;LADERN-SUR-LAUQUET;0110332B;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;39;0;39;0;0;9;9;12;9;79-OCCITANIE-MONTPELLIER-AUDE-LADERN-SUR-LAUQUET-0110332B;11250
2021;OCCITANIE;MONTPELLIER;AUDE;LAGRASSE;0110826N;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;53;21;32;0;7;4;5;5;11;79-OCCITANIE-MONTPELLIER-AUDE-LAGRASSE-0110826N;11220
2021;OCCITANIE;MONTPELLIER;AUDE;LASBORDES;0110343N;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;4;75;26;49;0;8;14;10;12;5;79-OCCITANIE-MONTPELLIER-AUDE-LASBORDES-0110343N;11400
2021;OCCITANIE;MONTPELLIER;AUDE;LASSERRE-DE-PROUILLE;0110344P;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;20;20;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-LASSERRE-DE-PROUILLE-0110344P;11270
2021;OCCITANIE;MONTPELLIER;AUDE;LASTOURS;0110345R;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;13;4;9;0;4;5;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-LASTOURS-0110345R;11600
2021;OCCITANIE;MONTPELLIER;AUDE;LAURAGUEL;0110349V;ECOLE PRIMAIRE PUBLIQUE;JACQUES BERNIES;PUBLIC;0;0;3;65;26;39;0;8;6;6;10;9;79-OCCITANIE-MONTPELLIER-AUDE-LAURAGUEL-0110349V;11300
2021;OCCITANIE;MONTPELLIER;AUDE;LAURE-MINERVOIS;0110786V;ECOLE PRIMAIRE PUBLIQUE;DES CAPITELLES;PUBLIC;0;0;3;68;25;43;0;7;4;11;8;13;79-OCCITANIE-MONTPELLIER-AUDE-LAURE-MINERVOIS-0110786V;11800
2021;OCCITANIE;MONTPELLIER;AUDE;LAVALETTE;0110352Y;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;7;157;58;99;0;21;16;22;19;21;79-OCCITANIE-MONTPELLIER-AUDE-LAVALETTE-0110352Y;11290
2021;OCCITANIE;MONTPELLIER;AUDE;LES CASSES;0110199G;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;27;8;19;0;6;13;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-LES CASSES-0110199G;11320
2021;OCCITANIE;MONTPELLIER;AUDE;LES MARTYS;0110386K;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;29;13;16;0;2;5;4;4;1;79-OCCITANIE-MONTPELLIER-AUDE-LES MARTYS-0110386K;11390
2021;OCCITANIE;MONTPELLIER;AUDE;LEUC;0110354A;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;4;89;25;64;0;13;13;16;15;7;79-OCCITANIE-MONTPELLIER-AUDE-LEUC-0110354A;11250
2021;OCCITANIE;MONTPELLIER;AUDE;LEUCATE;0110355B;ECOLE ELEMENTAIRE PUBLIQUE;ANDRE HELENA;PUBLIC;0;0;5;115;0;115;0;22;17;23;27;26;79-OCCITANIE-MONTPELLIER-AUDE-LEUCATE-0110355B;11370
2021;OCCITANIE;MONTPELLIER;AUDE;LEUCATE;0110891J;ECOLE PRIMAIRE PUBLIQUE;MARIE CATALA;PUBLIC;0;0;4;79;24;55;0;10;12;10;12;11;79-OCCITANIE-MONTPELLIER-AUDE-LEUCATE-0110891J;11370
2021;OCCITANIE;MONTPELLIER;AUDE;LEUCATE;0110919P;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;3;63;63;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-LEUCATE-0110919P;11370
2021;OCCITANIE;MONTPELLIER;AUDE;LEZIGNAN-CORBIERES;0110357D;ECOLE ELEMENTAIRE PUBLIQUE;FREDERIC MISTRAL;PUBLIC;0;0;14;271;0;260;11;99;87;74;0;0;79-OCCITANIE-MONTPELLIER-AUDE-LEZIGNAN-CORBIERES-0110357D;11200
2021;OCCITANIE;MONTPELLIER;AUDE;LEZIGNAN-CORBIERES;0110358E;ECOLE ELEMENTAIRE PUBLIQUE;MARIE CURIE;PUBLIC;0;0;11;215;0;204;11;0;0;9;92;103;79-OCCITANIE-MONTPELLIER-AUDE-LEZIGNAN-CORBIERES-0110358E;11200
2021;OCCITANIE;MONTPELLIER;AUDE;LEZIGNAN-CORBIERES;0110359F;ECOLE MATERNELLE PUBLIQUE;ALPHONSE DAUDET;PUBLIC;0;0;7;129;129;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-LEZIGNAN-CORBIERES-0110359F;11200
2021;OCCITANIE;MONTPELLIER;AUDE;LEZIGNAN-CORBIERES;0110775H;ECOLE PRIMAIRE PRIVEE;SAINTE-THERESE;PRIVE;0;0;6;152;48;104;0;19;15;27;19;24;79-OCCITANIE-MONTPELLIER-AUDE-LEZIGNAN-CORBIERES-0110775H;11200
2021;OCCITANIE;MONTPELLIER;AUDE;LEZIGNAN-CORBIERES;0110970V;ECOLE MATERNELLE PUBLIQUE;FRANCOISE DOLTO;PUBLIC;0;0;7;134;134;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-LEZIGNAN-CORBIERES-0110970V;11200
2021;OCCITANIE;MONTPELLIER;AUDE;LIMOUX;0110362J;ECOLE ELEMENTAIRE PUBLIQUE;VICTOR HUGO;PUBLIC;0;0;6;126;0;117;9;19;29;20;29;20;79-OCCITANIE-MONTPELLIER-AUDE-LIMOUX-0110362J;11300
2021;OCCITANIE;MONTPELLIER;AUDE;LIMOUX;0110366N;ECOLE MATERNELLE PUBLIQUE;JEAN MOULIN;PUBLIC;0;0;4;76;76;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-LIMOUX-0110366N;11300
2021;OCCITANIE;MONTPELLIER;AUDE;LIMOUX;0110367P;ECOLE MATERNELLE PUBLIQUE;JACQUES PREVERT;PUBLIC;0;0;3;58;58;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-LIMOUX-0110367P;11300
2021;OCCITANIE;MONTPELLIER;AUDE;LIMOUX;0110369S;ECOLE MATERNELLE PUBLIQUE;MARCEL PAGNOL;PUBLIC;0;0;4;77;77;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-LIMOUX-0110369S;11300
2021;OCCITANIE;MONTPELLIER;AUDE;LIMOUX;0110668S;ECOLE ELEMENTAIRE PUBLIQUE;JEAN MOULIN;PUBLIC;0;0;6;141;0;141;0;31;21;25;32;32;79-OCCITANIE-MONTPELLIER-AUDE-LIMOUX-0110668S;11300
2021;OCCITANIE;MONTPELLIER;AUDE;LIMOUX;0110776J;ECOLE PRIMAIRE PRIVEE;SAINTE-GERMAINE;PRIVE;0;0;8;177;53;124;0;25;21;25;20;33;79-OCCITANIE-MONTPELLIER-AUDE-LIMOUX-0110776J;11300
2021;OCCITANIE;MONTPELLIER;AUDE;LIMOUX;0110965P;ECOLE ELEMENTAIRE PUBLIQUE;LOUIS PASTEUR;PUBLIC;0;0;8;149;0;138;11;30;32;20;22;34;79-OCCITANIE-MONTPELLIER-AUDE-LIMOUX-0110965P;11300
2021;OCCITANIE;MONTPELLIER;AUDE;LIMOUX;0111026F;ECOLE PRIMAIRE PRIVEE;CALENDRETA LIMOSENCA;PRIVE;0;0;2;31;22;9;0;3;2;0;2;2;79-OCCITANIE-MONTPELLIER-AUDE-LIMOUX-0111026F;11300
2021;OCCITANIE;MONTPELLIER;AUDE;LOUPIA;0110370T;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;19;17;2;0;1;1;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-LOUPIA-0110370T;11300
2021;OCCITANIE;MONTPELLIER;AUDE;LUC-SUR-AUDE;0110372V;ECOLE PRIMAIRE PUBLIQUE;GAVROCHE;PUBLIC;0;0;2;27;5;22;0;4;9;9;0;0;79-OCCITANIE-MONTPELLIER-AUDE-LUC-SUR-AUDE-0110372V;11190
2021;OCCITANIE;MONTPELLIER;AUDE;LUC-SUR-ORBIEU;0110793C;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;6;117;38;79;0;17;16;13;17;16;79-OCCITANIE-MONTPELLIER-AUDE-LUC-SUR-ORBIEU-0110793C;11200
2021;OCCITANIE;MONTPELLIER;AUDE;MAILHAC;0110376Z;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;41;31;10;0;10;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-MAILHAC-0110376Z;11120
2021;OCCITANIE;MONTPELLIER;AUDE;MALRAS;0110378B;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;1;22;4;18;0;11;7;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-MALRAS-0110378B;11300
2021;OCCITANIE;MONTPELLIER;AUDE;MALVES-EN-MINERVOIS;0110379C;ECOLE PRIMAIRE PUBLIQUE;PIERRE PERRET;PUBLIC;0;0;4;75;40;35;0;13;8;14;0;0;79-OCCITANIE-MONTPELLIER-AUDE-MALVES-EN-MINERVOIS-0110379C;11600
2021;OCCITANIE;MONTPELLIER;AUDE;MALVIES;0110380D;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;25;0;25;0;5;9;11;0;0;79-OCCITANIE-MONTPELLIER-AUDE-MALVIES-0110380D;11300
2021;OCCITANIE;MONTPELLIER;AUDE;MARCORIGNAN;0110381E;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;6;125;41;84;0;13;16;15;24;16;79-OCCITANIE-MONTPELLIER-AUDE-MARCORIGNAN-0110381E;11120
2021;OCCITANIE;MONTPELLIER;AUDE;MARSEILLETTE;0110384H;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;49;15;34;0;9;6;5;11;3;79-OCCITANIE-MONTPELLIER-AUDE-MARSEILLETTE-0110384H;11800
2021;OCCITANIE;MONTPELLIER;AUDE;MAS-CABARDES;0110387L;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;10;0;10;0;0;0;4;4;2;79-OCCITANIE-MONTPELLIER-AUDE-MAS-CABARDES-0110387L;11380
2021;OCCITANIE;MONTPELLIER;AUDE;MAS-SAINTES-PUELLES;0110819F;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;5;96;32;64;0;13;12;11;11;17;79-OCCITANIE-MONTPELLIER-AUDE-MAS-SAINTES-PUELLES-0110819F;11400
2021;OCCITANIE;MONTPELLIER;AUDE;MAZEROLLES-DU-RAZES;0110391R;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;54;15;39;0;5;11;5;9;9;79-OCCITANIE-MONTPELLIER-AUDE-MAZEROLLES-DU-RAZES-0110391R;11240
2021;OCCITANIE;MONTPELLIER;AUDE;MIREPEISSET;0110394U;ECOLE PRIMAIRE PUBLIQUE;CONDORCET;PUBLIC;0;0;4;78;26;52;0;7;8;13;12;12;79-OCCITANIE-MONTPELLIER-AUDE-MIREPEISSET-0110394U;11120
2021;OCCITANIE;MONTPELLIER;AUDE;MISSEGRE;0110396W;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;11;0;11;0;4;3;2;1;1;79-OCCITANIE-MONTPELLIER-AUDE-MISSEGRE-0110396W;11580
2021;OCCITANIE;MONTPELLIER;AUDE;MONTAZELS;0110400A;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;1;13;13;0;0;0;0;0;0;0;79-OCCITANIE-MONTPELLIER-AUDE-MONTAZELS-0110400A;11190
2021;OCCITANIE;MONTPELLIER;AUDE;MONTBRUN-DES-CORBIERES;0110401B;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;2;43;0;43;0;0;10;14;9;10;79-OCCITANIE-MONTPELLIER-AUDE-MONTBRUN-DES-CORBIERES-0110401B;11700
2021;OCCITANIE;MONTPELLIER;AUDE;MONTFERRAND;0110403D;ECOLE ELEMENTAIRE PUBLIQUE;DE L AUTA;PUBLIC;0;0;4;79;31;48;0;10;7;13;5;13;79-OCCITANIE-MONTPELLIER-AUDE-MONTFERRAND-0110403D;11320
